"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"TJP2",0.163835890728959,7.89799675181617,0.445537101446456,0.656992269402004,0.911700862977417,-6.01948556510096,"No"
"SC5D",-0.250936847780805,8.28798692633838,-0.445467585873796,0.657042307571401,0.911700862977417,-6.01951530909361,"No"
"KRI1",-0.102827197203462,6.5609005703823,-0.445369458661013,0.657112943414058,0.911700862977417,-6.01955728743518,"No"
"RNF126P1",0.0860162986990307,5.65001678779807,0.445140314847972,0.657277902305496,0.911700862977417,-6.01965527818933,"No"
"IHH",-0.0622001420933889,3.92493073947988,-0.445132606034555,0.657283452116935,0.911700862977417,-6.01965857390319,"No"
"ZCCHC4",0.139827981502227,4.36841691609955,0.44510481924564,0.657303456838757,0.911700862977417,-6.01967045299095,"No"
"WRN",-0.188846518041733,6.23761316327927,-0.445037474369853,0.657351941904241,0.911700862977417,-6.01969924043356,"No"
"CCDC33",0.0515984237691089,4.48026578757973,0.445029641780234,0.657357581086514,0.911700862977417,-6.01970258829433,"No"
"ADM2",0.0959732323717244,5.35851695560704,0.444933114084464,0.657427079176999,0.911700862977417,-6.01974384202829,"No"
"SLC25A33",0.1849756562742,7.74765826439189,0.444912193802687,0.657442141775875,0.911700862977417,-6.01975278170469,"No"
"RWDD3",-0.128279252200934,7.66192710910341,-0.444838212508451,0.657495409427978,0.911700862977417,-6.01978439211145,"No"
"CEP57L1",0.11291410490796,3.74210105203084,0.444782614416789,0.657535442059811,0.911700862977417,-6.01980814437919,"No"
"NDUFC1",0.102742660889887,7.74609046260645,0.444697164775818,0.657596970831077,0.911700862977417,-6.01984464387697,"No"
"LAD1",0.24665293965767,5.620723197369,0.444670858848274,0.657615913122194,0.911700862977417,-6.0198558789512,"No"
"C5orf24",0.0937594001908897,6.09245060812496,0.444512888718987,0.657729668466578,0.911700862977417,-6.01992333295224,"No"
"PRR35",-0.0779033222172689,5.17105906153762,-0.444456203567413,0.657770489787334,0.911700862977417,-6.01994753196657,"No"
"SENCR",-0.0852157317371551,5.14024249548885,-0.444327679894528,0.657863048839691,0.911700862977417,-6.02000238762261,"No"
"MRPL23",0.0924128316044222,5.95977315976592,0.44420968969701,0.657948026680967,0.911700862977417,-6.02005273354342,"No"
"LOC105373150",0.162388756316135,3.65742927078353,0.444196589900591,0.657957461575937,0.911700862977417,-6.02005832235051,"No"
"CCDC9",-0.0753676170887783,5.69430184002024,-0.444176424327238,0.657971985579104,0.911700862977417,-6.02006692533144,"No"
"SGIP1",0.278268364637981,4.86830277789145,0.444150651251329,0.657990548507236,0.911700862977417,-6.02007792000354,"No"
"MICA",-0.197052182812537,6.62585698845882,-0.443988112314093,0.658107621296772,0.911726934574157,-6.02014724371234,"No"
"ZNF615",-0.171114883070621,6.96149727295122,-0.443975205870416,0.658116917855287,0.911726934574157,-6.02015274729577,"No"
"H2BC3",-0.0926060299122726,3.52973534017065,-0.443781146220588,0.658256706207876,0.911846081955089,-6.02023547927781,"No"
"SWSAP1",0.139232860142928,5.7359008675321,0.443609023229413,0.658380702936543,0.911943336404098,-6.02030882903965,"No"
"CEP152",0.136056081117855,4.62486274470577,0.443316241877418,0.658591643416482,0.912083346676188,-6.02043353197604,"No"
"SH3KBP1",-0.185419643488352,7.94650191883,-0.443256346006915,0.658634800059467,0.912083346676188,-6.02045903303433,"No"
"SPRED3",-0.108457513273126,5.61766210190125,-0.443200215568907,0.658675244652654,0.912083346676188,-6.02048292782176,"No"
"HINFP",0.129422800312776,6.3821763303365,0.443170059433589,0.658696973970936,0.912083346676188,-6.02049576407685,"No"
"TRIM35",-0.111735902876115,5.9625763230254,-0.442712451145963,0.659026744346182,0.912202830333668,-6.02069044283276,"No"
"TUBGCP2",0.0567865294743255,6.38432975033513,0.442656517396396,0.659067057011228,0.912202830333668,-6.0207142248079,"No"
"HBE1",0.0753385020243447,3.86487329967021,0.442577186052414,0.659124234556301,0.912202830333668,-6.02074794986881,"No"
"ANP32A",0.123973721770868,8.42414881791168,0.44251633958294,0.659168090621918,0.912202830333668,-6.02077381262756,"No"
"ADORA2A-AS1",0.0761238561479129,3.6698019894254,0.442492705369,0.659185125680692,0.912202830333668,-6.02078385738284,"No"
"IQSEC3",-0.0695128286589952,4.02054322119308,-0.4424813206772,0.659193331598195,0.912202830333668,-6.02078869578949,"No"
"IL1RL1",0.0692227321974279,4.1005492787301,0.442425045960857,0.65923389419412,0.912202830333668,-6.02081261029193,"No"
"DUSP9",-0.143223160656248,3.84456645036767,-0.442398309495671,0.65925316609091,0.912202830333668,-6.02082397115865,"No"
"NTNG1",0.0717788929474006,4.39452445040794,0.441949240259664,0.659576893800988,0.912202830333668,-6.021014687643,"No"
"REXO1",0.0590019654018512,4.41783478357766,0.441853351735164,0.659646026892987,0.912202830333668,-6.02105538583002,"No"
"FAM221A",-0.26384358086358,6.96202501910062,-0.441823178118613,0.659667781884352,0.912202830333668,-6.02106819066904,"No"
"HCG18",0.0988001521377457,5.81663569695428,0.441632272197978,0.659805430656406,0.912202830333668,-6.02114918562537,"No"
"POLR3A",0.132239315274188,6.94400243717525,0.441596734543781,0.659831055640905,0.912202830333668,-6.02116425920865,"No"
"DMAC2",-0.0867646727552369,7.89495917692165,-0.441564467670764,0.659854322528603,0.912202830333668,-6.02117794441769,"No"
"PIH1D1",0.123223782903844,8.35273281611736,0.441541185202431,0.659871111179871,0.912202830333668,-6.0211878184918,"No"
"LOC652276",0.067247773056387,4.84854529231521,0.441525811070055,0.659882197339878,0.912202830333668,-6.02119433836353,"No"
"EEF1AKMT2",-0.101833688902378,5.55409911787954,-0.441461568349882,0.659928523056751,0.912202830333668,-6.02122158001144,"No"
"PROP1",-0.0774469321287228,3.72741184782008,-0.441423632182286,0.659955879621719,0.912202830333668,-6.02123766470812,"No"
"CDC42BPA",-0.167403564428348,6.66042267096175,-0.441334379904664,0.660020243131073,0.912202830333668,-6.02127550168588,"No"
"GNA15",0.222191208464249,6.26282010857242,0.441230153790922,0.66009540813047,0.912202830333668,-6.02131967692481,"No"
"TNFRSF11B",0.437778297688076,4.54583182414322,0.441217238583733,0.660104722464638,0.912202830333668,-6.02132515018824,"No"
"IREB2",-0.0910400176192034,5.93828762813216,-0.441212142156734,0.660108397977831,0.912202830333668,-6.02132730993065,"No"
"NUBPL",-0.189378052676195,6.40096937581152,-0.441154597287231,0.660149899578019,0.912202830333668,-6.02135169433024,"No"
"EBF4",-0.186296920130395,5.93463699948133,-0.441148227030117,0.660154493899399,0.912202830333668,-6.0213543935056,"No"
"CD2",0.393996557878885,7.09788947650012,0.441066040438156,0.660213769223827,0.912202830333668,-6.02138921374184,"No"
"CCDC186",0.153660970357818,6.04772048480238,0.440876401338064,0.660350550646468,0.912202830333668,-6.02146953405489,"No"
"FOXN3-AS1",0.106146326368211,4.7639441803015,0.44083455343117,0.660380735935,0.912202830333668,-6.02148725381149,"No"
"EFHC1",-0.217196765398748,6.81851084041941,-0.440780619661717,0.660419639698369,0.912202830333668,-6.02151008864325,"No"
"KCNV1",-0.0779949601902876,3.99547222309738,-0.44072239951112,0.660461636381828,0.912202830333668,-6.02153473514931,"No"
"LOC101927330",0.193189033218651,4.39903608280452,0.44068077609125,0.660491661800386,0.912202830333668,-6.02155235372612,"No"
"ZNF169",0.0761631678923118,4.19022386420492,0.440607528766848,0.660544500748699,0.912202830333668,-6.02158335421043,"No"
"SPOUT1",0.0964825059860086,5.77796108936832,0.440514581728667,0.660611553097652,0.912202830333668,-6.02162268482452,"No"
"LOC100422781",0.0759851715675142,5.04135952373837,0.440426537783158,0.660675070891291,0.912202830333668,-6.02165993307248,"No"
"LOC105374118",0.075867264066531,4.94863430623441,0.440411733666723,0.6606857513111,0.912202830333668,-6.02166619543734,"No"
"ZNRF4",0.077798135015045,4.51244173354326,0.440328808200553,0.660745579131556,0.912202830333668,-6.02170127028739,"No"
"FTH1P5",0.0911780921014884,12.791043720337,0.440315626261613,0.660755089642004,0.912202830333668,-6.02170684522506,"No"
"AKR1E2",0.154025889836659,3.97408093113603,0.440289369943133,0.660774033226836,0.912202830333668,-6.02171794911603,"No"
"MUTYH",-0.119681360799806,6.88024982260329,-0.440201721789232,0.660837271804712,0.912215852969963,-6.02175501106062,"No"
"IFIT2",0.291919240278355,7.26799890584596,0.440047554732407,0.660948510073595,0.912232157574064,-6.02182018264116,"No"
"ZNF48",0.0929646901750996,7.10940766790321,0.440036210159219,0.660956695979698,0.912232157574064,-6.02182497747465,"No"
"ADAMTSL5",-0.0790458001832119,4.4388065487073,-0.4398234811264,0.661110202547129,0.912328517042005,-6.02191486554149,"No"
"TMEM120A",0.138374497212788,7.74319173680144,0.439790314491393,0.661134137099096,0.912328517042005,-6.02192887611256,"No"
"SPATA20",0.250829811464903,8.01503440019438,0.43945323297759,0.661377410423847,0.912420377162883,-6.02207120967969,"No"
"WDR74",0.121856657913454,7.12466175293975,0.439427756647807,0.6613957982898,0.912420377162883,-6.02208196271169,"No"
"AFF2",-0.0940281435648869,3.89593881727121,-0.439379825904213,0.661430393478216,0.912420377162883,-6.02210219160524,"No"
"HSPA1A",-0.171076402294554,11.7830353829775,-0.439334964518143,0.661462773948587,0.912420377162883,-6.0221211231039,"No"
"CACNA1H",0.0854828025588281,5.04823483557123,0.439175304486744,0.661578020080732,0.912420377162883,-6.02218848400264,"No"
"LINC01222",-0.0607784931491695,3.69418696808821,-0.439063459094031,0.661658757408289,0.912420377162883,-6.02223565728735,"No"
"SCUBE2",-0.830467680769868,7.83165392388706,-0.438942213021034,0.661746285280865,0.912420377162883,-6.02228678200607,"No"
"ARMC6",0.104794559206592,6.2780501579905,0.438920907847528,0.661761666029539,0.912420377162883,-6.02229576411095,"No"
"ANOS1",-0.294446860598875,7.91295316247908,-0.438802516970057,0.661847138069908,0.912420377162883,-6.02234566892904,"No"
"ZBTB47",-0.0815937880929214,6.02017934033887,-0.438755605695162,0.6618810068036,0.912420377162883,-6.0223654395376,"No"
"STAMBPL1",-0.196331393963796,6.38096903538085,-0.438706690116779,0.661916323341866,0.912420377162883,-6.02238605261237,"No"
"CAMK1D",0.236445514139861,6.14055694457599,0.438462980880589,0.662092290266096,0.912420377162883,-6.02248871783646,"No"
"PRRT2",-0.286920427457179,5.98854242549501,-0.438460094256884,0.662094374627004,0.912420377162883,-6.02248993351842,"No"
"KIF25",0.0746703290531876,4.5571082493738,0.438441650082628,0.662107692780354,0.912420377162883,-6.02249770096907,"No"
"ARHGEF26",0.254839040197387,5.18612166026477,0.438392480219354,0.662143197843508,0.912420377162883,-6.02251840643208,"No"
"GREB1L",0.338970732032023,5.08354640119177,0.438380840365989,0.662151602977447,0.912420377162883,-6.02252330764386,"No"
"NGB",-0.0650970270502107,4.64512380420038,-0.438329659892419,0.662188560892445,0.912420377162883,-6.02254485675094,"No"
"IDH3B",0.121131269288194,8.30731268520027,0.438181796544508,0.662295339145113,0.912420377162883,-6.02260709929558,"No"
"DCTN6",-0.148848344429876,9.06482539681652,-0.438060419713811,0.662382995602349,0.912420377162883,-6.02265817681103,"No"
"ZNF252P",0.103575021472632,6.37725014667917,0.438052661161238,0.662388598868118,0.912420377162883,-6.02266144126805,"No"
"TP53TG1",0.245498685110928,6.89830424384108,0.438039370074462,0.662398197802618,0.912420377162883,-6.02266703343784,"No"
"ITM2C",-0.225987817764805,7.97624662024944,-0.438014745020282,0.662415982372569,0.912420377162883,-6.02267739388115,"No"
"PRSS2",0.365537571641873,4.03082577344688,0.437949131565368,0.6624633703026,0.912420377162883,-6.02270499645057,"No"
"ZNF436",-0.158485488260501,7.03914635938474,-0.437692566910796,0.662648681885168,0.912420377162883,-6.02281288972503,"No"
"C1orf74",0.141715030480379,4.41151310226944,0.437682793051026,0.662655741766255,0.912420377162883,-6.02281699868697,"No"
"XCL2",-0.371368232901418,5.16585423583283,-0.437633358645865,0.662691449827593,0.912420377162883,-6.02283777966967,"No"
"BFSP1",0.151750439407939,3.7607932857055,0.437531199193178,0.662765245356632,0.912420377162883,-6.02288071753376,"No"
"PRKCQ",0.221108467075934,4.67316336861598,0.437307998842046,0.662926487124251,0.912420377162883,-6.02297449445646,"No"
"NT5C2",-0.17051812321743,8.85525711493153,-0.437192883519268,0.663009653586394,0.912420377162883,-6.02302284117449,"No"
"ARNT2",0.407907357768458,6.01878289215015,0.437164859481227,0.663029900532001,0.912420377162883,-6.02303460893436,"No"
"EBAG9",0.151056648797782,8.8365193648862,0.437079941361582,0.663091254123106,0.912420377162883,-6.02307026287995,"No"
"TOLLIP-DT",0.22242375774123,4.90614954114667,0.437052977791844,0.663110735862106,0.912420377162883,-6.02308158243299,"No"
"CELF1",0.0599092593265089,6.59659463384711,0.436991160542593,0.663155400982467,0.912420377162883,-6.02310753125514,"No"
"SNHG10",-0.178056400100076,5.42208834371428,-0.436990847113081,0.663155627449331,0.912420377162883,-6.0231076628131,"No"
"PTH1R",-0.0966089251622968,4.91959043198483,-0.436920420664614,0.663206514507076,0.912420377162883,-6.02313722101603,"No"
"GEMIN8",-0.145334426742995,5.65886532472827,-0.43684671142616,0.663259775256602,0.912420377162883,-6.02316815193638,"No"
"CLHC1",0.192742633580648,5.16595065876702,0.436791641961079,0.663299568426159,0.912420377162883,-6.02319125757866,"No"
"MITD1",0.120623446027912,7.92762899211701,0.436648486730962,0.663403016845963,0.912420377162883,-6.02325130803186,"No"
"THBS2",0.31666982702472,10.6042018834307,0.43661656959582,0.663426082049589,0.912420377162883,-6.02326469389241,"No"
"RO60",0.121963776368119,9.11622887503727,0.436527221681052,0.663490651845061,0.912420377162883,-6.02330216070669,"No"
"TMEM106B",0.152147190278145,8.41118840605161,0.436509120249728,0.663503733665472,0.912420377162883,-6.02330975036197,"No"
"FNBP1",-0.13251759447238,7.27389481231883,-0.436393933653405,0.66358698092713,0.912420377162883,-6.02335803901155,"No"
"CCR2",0.373075058955743,6.12261633655635,0.436379371627949,0.663597505444827,0.912420377162883,-6.02336414281619,"No"
"TRMT61B",-0.106582287842325,7.40883232699324,-0.436232986621294,0.66370330708467,0.912420377162883,-6.02342549014999,"No"
"ATP4B",0.0673818472999494,4.14874945905947,0.436108700060206,0.663793142140537,0.912420377162883,-6.02347756033555,"No"
"LOC105369228",0.271324138327889,5.58979164314346,0.43608992619008,0.663806712431179,0.912420377162883,-6.02348542441417,"No"
"ITGA4",0.213472292100893,5.25647837481692,0.436008906466312,0.663865277091936,0.912420377162883,-6.02351935843487,"No"
"JAZF1",-0.155090795759948,6.06753279481431,-0.436004513881148,0.663868452307562,0.912420377162883,-6.02352119803064,"No"
"PRR16",0.177850822986966,4.20189591660335,0.435896733175892,0.663946364382032,0.912420377162883,-6.02356633034535,"No"
"QRSL1",0.168331826750289,5.60430583537553,0.435882168126167,0.663956893388753,0.912420377162883,-6.02357242849224,"No"
"TMEM64",-0.29923770982728,5.74120746607853,-0.435844256333663,0.663984299963499,0.912420377162883,-6.02358830058522,"No"
"UBAP1",-0.0951860131044304,7.08127295287656,-0.43576906613205,0.664038656589424,0.912420377162883,-6.02361977553348,"No"
"LINC02520",0.0730323129119874,3.5431356984378,0.435712261856209,0.664079722822793,0.912420377162883,-6.02364355046736,"No"
"NOBOX",-0.0682349848291768,4.22886409304391,-0.435575354172654,0.66417870343951,0.912420377162883,-6.02370083930218,"No"
"ASB16",0.0831817382005307,5.15440902911954,0.435306898403184,0.664372807112573,0.912420377162883,-6.02381312222034,"No"
"ACTN4",-0.158036809498727,8.32375008223454,-0.435278384368128,0.664393425182929,0.912420377162883,-6.02382504430377,"No"
"AR",0.516375356956546,7.22512073688443,0.435228091005349,0.664429792187243,0.912420377162883,-6.02384607070795,"No"
"STAG3L1",-0.13339074083682,5.87446533261463,-0.435172104711416,0.664470276680427,0.912420377162883,-6.02386947433984,"No"
"ASPH",0.22112825186559,6.86294773120257,0.43516405445713,0.66447609801675,0.912420377162883,-6.02387283929533,"No"
"LIMS1",0.116333797555983,7.04899864995111,0.435143801038825,0.66449074385128,0.912420377162883,-6.02388130482226,"No"
"CCDC120",-0.0699309031175579,4.32918688274104,-0.435103543826197,0.664519855396668,0.912420377162883,-6.02389813037344,"No"
"YPEL2",-0.18458030446615,6.55868944820816,-0.435076923848728,0.664539105613146,0.912420377162883,-6.02390925537425,"No"
"SLC27A3",0.17883944501823,6.8101814779227,0.434867080225273,0.664690861744623,0.912420377162883,-6.02399692933519,"No"
"RDH14",0.0943484823285274,8.71394321566669,0.434861080218312,0.664695201075748,0.912420377162883,-6.02399943555586,"No"
"PPP6R2",-0.0729314967785291,6.08395517803687,-0.434856053165645,0.664698836754676,0.912420377162883,-6.02400153534414,"No"
"RALBP1",-0.126259101258705,7.68380601301697,-0.434716927244628,0.664799458969431,0.9124846200913,-6.0240596383296,"No"
"YARS2",0.123007636076763,6.74483748179418,0.434627477231707,0.664864156543667,0.912499547481691,-6.02409698545043,"No"
"CRYBB3",-0.0971154390608779,4.2925675661284,-0.434468543716322,0.664979116536804,0.912553124940387,-6.02416332440864,"No"
"LINC01101",-0.0764117896283114,3.67156023601607,-0.43442468131095,0.665010844558127,0.912553124940387,-6.02418162835321,"No"
"NUDT3",-0.0985723300241714,7.49586566743418,-0.434281103479838,0.665114706340542,0.91262178142583,-6.02424153104609,"No"
"NUTM2F",0.0791803231420154,5.65228935806385,0.433958304284769,0.665348237692277,0.912772208819565,-6.02437613542671,"No"
"ENTPD5",0.171263338793699,5.47850774025477,0.43394559545043,0.665357432663489,0.912772208819565,-6.02438143285816,"No"
"PRDM2",-0.11920159293259,7.25286902244469,-0.43386977658299,0.665412289450096,0.912772208819565,-6.02441303327484,"No"
"ZSWIM7",-0.124697006350753,6.70920739044219,-0.433799974099908,0.665462794846631,0.912772208819565,-6.02444212127226,"No"
"IFITM2",-0.193687162686142,11.5080846389766,-0.433757499516506,0.665493527970901,0.912772208819565,-6.02445981894341,"No"
"LPIN2",0.133688851394417,7.00698919264464,0.433443817846259,0.665720514751201,0.912933329541264,-6.02459046568449,"No"
"APOA4",-0.0674260819665307,4.25606850448345,-0.433401860933609,0.66575087803404,0.912933329541264,-6.02460793337923,"No"
"BCL6B",-0.0475822528837053,5.23505361580565,-0.433371924709052,0.665772542553273,0.912933329541264,-6.02462039553668,"No"
"C19orf48P",0.153201126561643,6.62760466131941,0.433231025250285,0.665874513763014,0.912999313088406,-6.02467903909251,"No"
"ZNF527",0.0733506501192336,5.06736223735306,0.433098595578917,0.665970360976466,0.913056889858887,-6.0247341401413,"No"
"ARK2C",-0.194970185873059,4.06403755283395,-0.432700305161474,0.66625866081277,0.913298065732007,-6.02489975886654,"No"
"DENND5A",-0.11027241261157,8.68608965781871,-0.432687078890947,0.666268235419879,0.913298065732007,-6.02490525606483,"No"
"PLG",0.0824345434534668,3.69187110981871,0.432571650487752,0.666351797346249,0.913298065732007,-6.02495322415157,"No"
"ZNF710-AS1",-0.197389784323799,6.07379432517356,-0.432557905726083,0.666361747853305,0.913298065732007,-6.02495893515423,"No"
"TPBGL",0.0987752458265212,3.9382952614012,0.432405280286247,0.66647224490539,0.91331900283448,-6.02502233948328,"No"
"LINC00847",0.12918691937614,7.35543843299076,0.432387987612859,0.666484764838279,0.91331900283448,-6.02502952187629,"No"
"ERVV-1",-0.0567429331563405,4.19922484755025,-0.432305158519031,0.666544734590753,0.913327360401813,-6.02506392040519,"No"
"NAPB",0.121145556941245,5.60281717024868,0.431858349390517,0.666868269787629,0.913523743841694,-6.02524936494403,"No"
"CFC1",-0.0710183813492655,3.80129783005197,-0.431840006770908,0.666881553053962,0.913523743841694,-6.02525697382072,"No"
"IL10RA",0.268744590347729,7.97430006345335,0.431770931721297,0.666931576429777,0.913523743841694,-6.0252856246121,"No"
"CHP1",0.106393732697876,7.57586178965447,0.431756354974563,0.666942132938545,0.913523743841694,-6.02529167013871,"No"
"KLHL30-AS1",-0.0803983694184893,5.08076832500984,-0.431735180934716,0.666957467339417,0.913523743841694,-6.02530045144956,"No"
"TRAF4",-0.197660178341832,5.94623274525324,-0.431533440409587,0.667103576456273,0.913584251531603,-6.02538409589839,"No"
"TMSB15A",0.571165106616116,6.19730618297078,0.431525378212691,0.66710941571082,0.913584251531603,-6.0253874377893,"No"
"CBFA2T2",0.103607732410208,6.23480700213547,0.43131287538871,0.667263333764423,0.913706770650182,-6.02547550070239,"No"
"RPS27L",-0.164548631290733,8.29063460349743,-0.431117536912493,0.667404832054779,0.913706770650182,-6.02555641247004,"No"
"EHHADH",0.171687908480845,4.44999814381942,0.43104927787595,0.667454280022959,0.913706770650182,-6.02558467765659,"No"
"C1orf52",-0.128120001263406,6.28076728933788,-0.431006791432781,0.66748505864204,0.913706770650182,-6.0256022684945,"No"
"SPMIP5",0.371580216709626,4.34797277711162,0.43078091437046,0.66764870118693,0.913706770650182,-6.02569576032041,"No"
"NOL10",0.0922080383855377,5.98514266489046,0.43068811550569,0.667715936407988,0.913706770650182,-6.02573415616595,"No"
"ACTR3C",0.123115595115543,4.79884254273681,0.430596964324256,0.667781980478631,0.913706770650182,-6.02577186225821,"No"
"LRTM1",0.0678992116872319,3.59164152157624,0.430420806652416,0.667909623862657,0.913706770650182,-6.02584471007702,"No"
"ZHX2",-0.147014350710005,6.11964642703378,-0.430411063483438,0.667916684022201,0.913706770650182,-6.02584873837741,"No"
"KRT9",0.201246148353205,4.86374184194935,0.430396973874528,0.667926893780628,0.913706770650182,-6.02585456354707,"No"
"NFKBID",-0.0688402445009748,4.64304140396975,-0.430182921610276,0.668082010233148,0.913706770650182,-6.02594303737964,"No"
"DPP3-DT",0.0809230295017906,4.66119900470268,0.43014368631183,0.668110444293024,0.913706770650182,-6.02595924968142,"No"
"MCPH1-AS1",-0.0651803112890708,3.96020029155941,-0.430103425792739,0.66813962183987,0.913706770650182,-6.02597588408094,"No"
"TBRG1",-0.119266883516633,6.0660024980234,-0.430020631104388,0.668199626292187,0.913706770650182,-6.02601008740931,"No"
"HUNK",-0.141070500129072,4.50629512811382,-0.430005862400442,0.668210329958892,0.913706770650182,-6.02601618782213,"No"
"PHYH",0.23266699012334,8.75113105928727,0.429904795933011,0.668283580053694,0.913706770650182,-6.02605792909386,"No"
"USP42",0.0958537352540274,6.27137773299632,0.429833671290244,0.668335131092597,0.913706770650182,-6.02608729829177,"No"
"TRPM5",0.126752496094805,3.55712338297174,0.429715278871968,0.668420945273659,0.913706770650182,-6.02613617484166,"No"
"GNL2",0.136572793546106,7.89683659630829,0.429712656888089,0.668422845811768,0.913706770650182,-6.02613725713698,"No"
"CYP20A1",0.0946309891455659,6.25695764740305,0.429617227562333,0.668492018977379,0.913706770650182,-6.02617664371754,"No"
"BRD8",-0.124247221742854,7.42981780882331,-0.429596871430574,0.668506774749782,0.913706770650182,-6.02618504418404,"No"
"POLG",0.103176185502082,5.96614906686029,0.429580637556186,0.668518542469608,0.913706770650182,-6.02619174321394,"No"
"CROCC",-0.0626406404796169,4.70682416004443,-0.429310924199151,0.668714066211952,0.913706770650182,-6.02630300556685,"No"
"CPB1",-1.037761924906,6.42705845160448,-0.429274871646687,0.668740203578546,0.913706770650182,-6.02631787272027,"No"
"WBP2",-0.162428588268121,7.07746882391783,-0.429222824764267,0.668777937228656,0.913706770650182,-6.02633933333461,"No"
"PDE4DIPP6",-0.0902238111480429,4.403365038964,-0.429214281904483,0.668784130827512,0.913706770650182,-6.02634285558468,"No"
"FLII",0.10577086998525,7.73734400898518,0.429186276570804,0.668804434938746,0.913706770650182,-6.02635440178922,"No"
"DEXI",0.13031802596603,7.35508242577746,0.42905434011222,0.668900093334583,0.913706770650182,-6.02640878724017,"No"
"PLXND1",0.0863897541389997,6.6476360028458,0.429045536888934,0.668906476163732,0.913706770650182,-6.02641241541918,"No"
"BCL11B",-0.378939205087549,5.90215430755014,-0.428987714047345,0.668948401561853,0.913706770650182,-6.02643624480456,"No"
"LINC02401",0.0757106577629321,4.53961133147193,0.428977816807052,0.668955577823168,0.913706770650182,-6.02644032323813,"No"
"CCL24",0.065120523171069,3.85800445388738,0.428961579589113,0.668967351123052,0.913706770650182,-6.02644701403314,"No"
"COX4I2",-0.0771464543197595,4.60447455403594,-0.428947777287616,0.668977358976095,0.913706770650182,-6.02645270128516,"No"
"ANAPC2",-0.0755168673953168,5.89059659763653,-0.428629156771576,0.669208402808882,0.913948708008843,-6.02658393852858,"No"
"INSRR",0.069693592939605,3.58914012417812,0.428327833246996,0.669426933230022,0.914094994732178,-6.02670796193778,"No"
"TMPRSS11D",-0.090665612220862,4.44362032731975,-0.428312572892058,0.669438001333607,0.914094994732178,-6.02671424072072,"No"
"SRSF3",0.10171505832748,8.23645697840973,0.428163108537361,0.669546409417415,0.914094994732178,-6.0267757251718,"No"
"SUPT6H",0.137071316503473,6.36054450780676,0.428118088164354,0.669579064543983,0.914094994732178,-6.02679424080401,"No"
"DRD4",0.0723205073672863,3.70695956846338,0.427650338212553,0.669918380370215,0.914094994732178,-6.02698649868768,"No"
"MRPS33",0.134594662539842,6.75820989096562,0.427500281938353,0.670027248916591,0.914094994732178,-6.0270481315366,"No"
"PNMA3",0.0809146663687788,4.75141932140109,0.427488985287295,0.670035445126905,0.914094994732178,-6.02705277055604,"No"
"TCEA3",0.200483185896286,6.45475620822724,0.427430388008217,0.670077960635265,0.914094994732178,-6.02707683182749,"No"
"TOP2B",-0.11643206257561,9.39299226240267,-0.427424568059524,0.670082183382779,0.914094994732178,-6.02707922144115,"No"
"RAP1B",0.104937343389114,11.1369980173332,0.427296547840582,0.67017507297517,0.914094994732178,-6.0271317770881,"No"
"ATRIP",0.142589304225186,5.77670166217114,0.427216780132218,0.670232953846567,0.914094994732178,-6.02716451589046,"No"
"WBP1L",-0.136791477779138,8.8152075606589,-0.427205996726559,0.670240778630691,0.914094994732178,-6.02716894122173,"No"
"ZNF771",0.0480556762346067,4.80595358716996,0.427205900683034,0.67024084832311,0.914094994732178,-6.02716898063591,"No"
"RGS12",-0.0687958321771776,4.82556923111922,-0.427091551554044,0.670323825950363,0.914094994732178,-6.02721590077224,"No"
"MEGF10",-0.224802806531036,4.72204049819849,-0.426888628499349,0.670471087453573,0.914094994732178,-6.02729913407989,"No"
"TRANK1",0.139142952433634,5.39886452253245,0.426847116829247,0.670501214108239,0.914094994732178,-6.02731615614178,"No"
"OPLAH",0.253369399366895,6.57409969216243,0.426791404167996,0.670541647828262,0.914094994732178,-6.02733899879831,"No"
"IVNS1ABP",-0.133463625927885,8.09566948051961,-0.426546924129458,0.670719091807394,0.914094994732178,-6.02743920255408,"No"
"TMEM107",-0.162491724119169,6.30690621740745,-0.426505309719022,0.670749297468821,0.914094994732178,-6.02745625314062,"No"
"EVI2B",0.293430077801822,7.4205650678957,0.426351742963825,0.670860767994557,0.914094994732178,-6.02751915939428,"No"
"TMEM221",0.0693753281359832,4.25611938220075,0.426269968073673,0.670920129484951,0.914094994732178,-6.02755264801243,"No"
"DOCK1",-0.122318686053582,5.23087460511916,-0.426241170615759,0.670941034443296,0.914094994732178,-6.02756443968255,"No"
"RNF170",0.125163615729022,6.1094936000489,0.426236720418191,0.670944265001362,0.914094994732178,-6.02756626183031,"No"
"ALDH9A1",-0.138340276884799,10.8231796278722,-0.426171569570088,0.670991561047116,0.914094994732178,-6.02759293588666,"No"
"CD82",-0.19150670016668,7.28747305191743,-0.426083698208285,0.671055353074409,0.914094994732178,-6.02762890574301,"No"
"PRR12",0.10086271293056,4.98455486198917,0.426060231538515,0.671072389595038,0.914094994732178,-6.02763851049835,"No"
"LINC00589",-0.0827809488121058,3.90480679918363,-0.425972464507892,0.671136108929373,0.914094994732178,-6.0276744283037,"No"
"ANKRD40",0.129511992544686,7.27766256952206,0.42586989270305,0.671210579655167,0.914094994732178,-6.02771639548112,"No"
